datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/11/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlantica,7,0,1,-19.163,-41.157,20.5
2019/11/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CHAPADA GAUCHA,Cerrado,7,0,1,-15.664,-45.248,46.3
2019/11/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,0,0.9,0.3,-19.829,-47.105,38.6
2019/11/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,14,0,1,-16.157,-42.859,112.5
2019/11/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CARLOS CHAGAS,Mata Atlantica,14,0,1,-17.788,-40.746,226.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,55,0,0.8,-17.511,-47.422,95.1
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PERIQUITO,Mata Atlantica,5,0,1,-19.062,-42.157,57.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,30,0,1,-18.599,-44.367,10.8
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,33,0,1,-18.011,-42.401,5.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,54,0,1,-17.938,-45.859,7.9
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPELINHA,Mata Atlantica,33,0,0.9,-17.841,-42.499,8.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,33,0,1,-17.73,-44.314,7.4
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,55,0,1,-17.524,-47.435,140
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,55,0,0.9,-17.522,-47.421,373.3
2019/07/12 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CALDAS,Mata Atlantica,7,0,0.5,-21.839,-46.476,14.9
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,7,0,1,-20.28,-46.698,13.1
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,8,0,1,-20.048,-49.265,9.3
2019/07/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,22,0,0.9,-19.567,-44.381,55.4
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRELANDIA,Mata Atlantica,3,0.1,1,-21.715,-44.315,8.4
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,2,0,-999,-21.707,-43.428,9.4
2019/02/10 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BOM DESPACHO,Cerrado,3,0.1,0.8,-19.723,-45.396,18.8
2019/04/20 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,2,0,0.7,-17.258,-46.6,8.7
2019/04/20 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,ALAGOA,Mata Atlantica,3,0,0.1,-22.186,-44.604,11.5
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO ORIENTE DE MINAS,Mata Atlantica,10,0,1,-17.144,-41.312,11
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,16,0.1,0.7,-16.149,-43.076,15.8
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,16,0.1,1,-16.147,-43.066,98.2
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,MATO VERDE,Cerrado,8,0,1,-15.467,-42.834,10.3
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SENHORA DO PORTO,Mata Atlantica,12,0.2,0.8,-18.94,-43.154,14.1
2019/04/29 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,5,0,1,-18.378,-47.097,16.3
2019/05/07 15:55:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlantica,3,0,0.5,-18.139,-43.014,119.2
2019/05/24 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,5,1.2,0.9,-15.11,-43.56,15.1
2019/05/24 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,5,1.1,0.9,-15.109,-43.551,11
2019/05/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,DELTA,Cerrado,6,0,0.9,-19.937,-47.833,23.2
2019/05/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,DELTA,Cerrado,5,0,0.9,-19.933,-47.811,28.6
2019/05/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTO ANTONIO DO ITAMBE,Mata Atlantica,9,0,0.7,-18.461,-43.304,10
2019/05/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTO ANTONIO DO ITAMBE,Mata Atlantica,9,0,0.4,-18.46,-43.291,30.1
2019/06/07 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,21,0,1,-17.267,-46.527,5.8
2019/06/07 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,ITINGA,Mata Atlantica,20,0,1,-16.642,-41.791,15.1
2019/06/07 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPITAO ENEAS,Cerrado,21,0,1,-16.173,-43.619,12.2
2019/06/07 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,16,0,1,-16.032,-45.868,7.7
2019/06/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Mata Atlantica,26,0,1,-18.402,-48.872,35.7
2019/06/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Mata Atlantica,26,0,1,-18.4,-48.862,89.6
2019/06/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,27,0,1,-18.752,-49.789,9.6
2019/06/23 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PIEDADE DO RIO GRANDE,Mata Atlantica,20,0,1,-21.555,-44.131,21.8
2019/06/24 17:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,21,0,1,-19.932,-48.343,58
2019/07/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,26,0,1,-17.721,-44.413,38.7
2019/07/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,26,0,1,-17.683,-44.277,13
2019/07/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,26,0,1,-17.682,-44.266,8.5
2019/07/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,26,0,1,-17.673,-44.279,10.1
2019/07/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZEA DA PALMA,Cerrado,27,0,1,-17.496,-44.559,11.7
2019/07/07 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES MARIAS,Cerrado,28,0,1,-18.313,-45.125,10
2019/07/07 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CORACAO DE JESUS,Cerrado,49,0,1,-16.472,-44.016,13.8
2019/07/07 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CORACAO DE JESUS,Cerrado,49,0,1,-16.47,-44.028,11.5
2019/07/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PASSOS,Cerrado,6,0,-999,-20.702,-46.621,9.6
2019/07/14 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TARUMIRIM,Mata Atlantica,9,0,1,-19.25,-41.858,47.9
2019/07/16 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Caatinga,59,0,1,-15.582,-43.296,21.3
2019/07/16 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Caatinga,59,0,1,-15.571,-43.298,88.4
2019/07/16 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,59,0,1,-15.482,-44.39,10.9
2019/07/16 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GAMELEIRAS,Caatinga,59,0,1,-14.906,-43.46,11.5
2019/07/20 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MUNHOZ,Mata Atlantica,9,1.2,0.9,-22.607,-46.215,12.7
2019/07/20 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SENADOR AMARAL,Mata Atlantica,10,1.2,0.9,-22.602,-46.223,10.8
2019/07/20 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,33,0,1,-19.336,-47.212,15.8
2019/07/20 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,15,0,0.9,-19.039,-44.322,11.4
2019/08/05 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,URUCUIA,Cerrado,14,0,1,-16.267,-45.396,6.2
2019/08/14 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,8,0,1,-20.042,-49.214,226.4
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,2,0,0,-18.737,-50.072,23.4
2019/01/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CONSELHEIRO LAFAIETE,Mata Atlantica,2,0,1,-20.713,-43.707,8.1
2019/01/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,0,0.8,0.8,-19.16,-45.449,6.7
2019/01/16 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,6,0,-999,-17.992,-46.904,13.6
2019/08/12 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,TAPIRAI,Cerrado,6,0,1,-19.877,-46.069,14.5
2019/08/12 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SABARA,Mata Atlantica,6,0,-999,-19.938,-43.741,8.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DE IBITIPOCA,Mata Atlantica,11,0,1,-21.537,-44.049,7.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DE IBITIPOCA,Mata Atlantica,11,0,1,-21.538,-44.06,8.7
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGINHA,Mata Atlantica,12,0,1,-21.582,-45.411,7.7
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGINHA,Mata Atlantica,12,0,-999,-21.583,-45.421,8.7
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,45,0,1,-18.092,-43.941,35
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,10,1.3,0.9,-19.53,-44.371,6
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,79,0,1,-15.881,-45.882,33.9
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,18,0.3,1,-18.53,-46.08,34.8
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,26,0,1,-18.833,-43.775,7.5
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,13,3.2,1,-18.9,-44.704,14
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,13,2.9,1,-18.909,-44.69,9.6
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,0,0,1,-20.845,-44.745,48
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,0,0,0.3,-20.847,-44.758,22.1
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ALAGOA,Mata Atlantica,0,0,0.8,-22.189,-44.722,30.4
2019/08/21 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ALAGOA,Mata Atlantica,0,0,0.9,-22.19,-44.736,24.9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,63,0,1,-17.694,-45.232,13.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,65,0,1,-17.696,-45.242,17.9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,63,0,1,-17.698,-45.237,23
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,24,0,1,-17.927,-44.316,7.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,23,0,1,-17.934,-45.267,14.2
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,23,0,1,-17.936,-45.278,30.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BRASILIA DE MINAS,Cerrado,36,0,1,-16.302,-44.58,9.1
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.8,0.7,-19.127,-49.693,139.6
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,2,0,1,-19.567,-46.719,56.4
2019/09/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,UBA,Mata Atlantica,13,0,1,-21.095,-42.933,15.8
2019/09/14 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado,15,0,1,-18.769,-47.694,27.4
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,43,0,1,-16.245,-47.13,28.1
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JABOTICATUBAS,Cerrado,19,0,1,-19.533,-43.634,12.7
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,45,0,1,-16.236,-47.132,39.8
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPIM BRANCO,Cerrado,17,0,1,-19.533,-44.204,58.8
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,19,0,1,-17.832,-44.255,27.7
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,19,0,1,-17.692,-43.528,72.3
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,37,0,1,-17.611,-44.22,17.1
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,19,0,1,-17.69,-43.516,53.6
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO SA,Cerrado,57,0,1,-16.7,-43.528,15.5
2019/09/18 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,16,0,1,-19.802,-47.702,50.8
2019/09/20 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,46,0,1,-15.129,-43.875,27.3
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Caatinga,3,0,1,-14.351,-44.117,62.7
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Caatinga,3,0,1,-14.357,-44.111,60.7
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Caatinga,3,0,1,-14.361,-44.134,52.8
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,3,0,0.8,-17.965,-42.307,99.6
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,3,0,0.8,-17.967,-42.298,30.3
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,3,0,1,-17.97,-42.333,82.1
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,3,0,1,-17.972,-42.325,110.2
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRA AZUL DE MINAS,Mata Atlantica,2,0,0.9,-18.34,-43.211,23.2
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ALVORADA DE MINAS,Mata Atlantica,3,0,1,-18.783,-43.459,31.6
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO MANHUACU,Mata Atlantica,5,0,0.9,-19.958,-41.87,27.3
2019/10/02 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RAPOSOS,Mata Atlantica,5,0,-999,-19.959,-43.833,47.7
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ESTRELA DO INDAIA,Cerrado,7,0,1,-19.667,-45.707,10
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,8,0,-999,-19.749,-47.973,8.4
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MEDEIROS,Cerrado,7,0,1,-20.014,-46.298,6
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,8,0,0.6,-20.212,-47.022,10.7
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,8,0,0.7,-20.213,-47.031,14.8
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DELFINOPOLIS,Cerrado,8,0,1,-20.215,-47.041,15.8
2019/10/04 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,IGUATAMA,Cerrado,7,0,1,-20.25,-45.844,8.1
2019/10/18 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlantica,21,0,1,-17.571,-42.186,34.8
2019/10/18 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlantica,21,0,1,-17.58,-42.153,51.8
2019/10/29 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlantica,3,0,0.4,-17.22,-41.903,28.6
2019/11/04 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO ORIENTE DE MINAS,Mata Atlantica,9,0,0.8,-17.344,-41.338,43.8
2019/11/04 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAIMA,Mata Atlantica,8,0,0.6,-16.81,-41.186,16.9
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,5,0,1,-17.929,-43.979,142.3
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,12,0,1,-18.079,-42.126,60.1
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,11,0,1,-18.086,-42.117,78.4
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,8,0,0.4,-17.669,-42.957,182.2
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,8,0,0.3,-17.72,-42.955,137.6
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,8,0,0.6,-17.721,-42.979,97.7
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BOCAIUVA,Cerrado,8,0,1,-17.758,-43.806,36.5
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BOCAIUVA,Cerrado,8,0,1,-17.758,-43.81,60.8
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BOCAIUVA,Cerrado,8,0,1,-17.763,-43.832,91
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BOCAIUVA,Cerrado,8,0,1,-17.763,-43.837,60.5
2019/11/10 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,2,0.6,0.9,-17.81,-46.761,32.1
2019/11/13 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BANDEIRA,Mata Atlantica,19,0,0.5,-15.93,-40.704,25
2019/11/13 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CORACAO DE JESUS,Cerrado,5,0,0.9,-16.716,-44.478,71.8
2019/11/14 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Cerrado,1,2.8,0.7,-18.669,-47.908,254
2019/12/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MARILAC,Mata Atlantica,5,0,0.5,-18.53,-42.031,12.5
2019/12/27 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MANTENA,Mata Atlantica,0,0,1,-18.598,-41.143,4.2
2019/12/27 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,POMPEU,Cerrado,2,0,0.2,-19.175,-44.92,10.3
2019/12/27 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAUMA,Cerrado,3,0,0.3,-19.432,-44.529,13.3
2019/12/27 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,0,0,0.1,-15.244,-43.561,11.4
2019/05/24 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BOM JESUS DO GALHO,Mata Atlantica,6,0,0.8,-19.59,-42.489,5.5
2019/05/24 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA BARBARA,Mata Atlantica,6,4.3,0.4,-19.992,-43.261,6.7
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ESPINOSA,Cerrado,2,0,0.4,-14.964,-42.857,41.2
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,MAMONAS,Cerrado,2,0,0.4,-14.965,-42.867,11.2
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,2,0,0.2,-15.309,-41.836,7.1
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,0,0,0.2,-17.049,-46.19,22.2
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,0,0.1,0.3,-19.98,-48.298,40.2
2019/01/02 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FORMIGA,Mata Atlantica,2,0,-999,-20.469,-45.442,16.8
2019/01/02 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,0,8.6,0.4,-21.741,-43.34,9.9
2019/01/02 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,0,0.1,0.3,-19.983,-48.305,43.8
2019/01/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,0,0.2,0.1,-16.521,-46.725,20.8
2019/01/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,4,0,0.5,-17.798,-45.886,37.1
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Cerrado,5,0.4,0.2,-15.879,-42.68,15.7
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Cerrado,5,0.4,0.2,-15.88,-42.693,22.3
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Cerrado,5,0.4,0.2,-15.884,-42.686,19.6
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,RUBELITA,Cerrado,4,0.2,0.7,-16.458,-42.329,15.6
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAOBIM,Mata Atlantica,10,0,0.6,-16.627,-41.595,6.2
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,TURMALINA,Cerrado,5,0,0.3,-17.174,-42.845,9
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CARBONITA,Cerrado,4,2.9,0.1,-17.413,-43.015,19.2
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MINAS NOVAS,Cerrado,7,3.6,0,-17.426,-42.287,8
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,SENADOR MODESTINO GONCALVES,Cerrado,5,0,0.2,-17.763,-43.274,20.3
2019/01/11 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DE IBITIPOCA,Mata Atlantica,3,0.2,0.7,-21.555,-44.029,24.5
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SABARA,Mata Atlantica,2,0,-999,-19.883,-43.857,7.2
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,2,0,0.1,-17.216,-45.789,10.6
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,2,0,0.1,-17.223,-45.791,13.2
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,1,0.7,0.5,-18.847,-44.389,8.5
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PITANGUI,Cerrado,2,0,0.3,-19.576,-44.809,14.5
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,0,0,0.2,-19.846,-47.818,12
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,0,2.2,0.2,-19.921,-48.312,17.9
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ENTRE RIOS DE MINAS,Mata Atlantica,2,0.2,0.9,-20.72,-44.193,5.1
2019/01/07 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ENTRE RIOS DE MINAS,Mata Atlantica,2,0.1,0.5,-20.722,-44.203,8.9
2019/01/01 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,0,0.2,0.1,-18.739,-50.084,16.8
2019/01/08 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,2,2.6,0,-18.738,-50.078,26.9
2019/01/03 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,3,0.4,0.6,-19.195,-50.433,15.1
2019/01/12 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,0,1.3,0.2,-17.331,-47.315,11.9
2019/01/12 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,BARAO DE COCAIS,Mata Atlantica,0,0.1,0.1,-19.912,-43.511,38.9
