2018-07-08,2018-07-15,2018-07-22,2018-07-29,2018-08-05,2018-08-12,2018-08-19,2018-08-26,2018-09-02,2018-09-09,2018-09-16,2018-09-23,2018-09-30,2018-10-07,2018-10-14,2018-10-21,2018-10-28,2019-07-07,2019-07-14,2019-07-21,2019-07-28,2019-08-04,2019-08-11,2019-08-18,2019-08-25,2019-09-01,2019-09-08,2019-09-15,2019-09-22,2019-09-29,2019-10-06,2019-10-13,2019-10-20,2019-10-27,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.013328,0,0,0,0,0,0,0,0,0,0
0,0,6.489171,5.772078,0,0,5.535974,10.209966,8.13753,9.424646,0,8.974537,6.069832,6.228515,0,5.535974,0,6.622156,8.190406,0,9.691298,0,9.136007,8.17072,7.67227,6.77221,7.704779,9.622224,9.839524,9.245954,10.478754,9.58333,5.556602,7.537433,0,11.154273,0,5.177971,0,0,0,8.569095,0,10.352116,6.991423,0,6.376954,8.557984,8.884515,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16185,0,0,0,0,0,0,0,0,0,0,0,0,7.934971,0,0,0,0,0,7.520009,0,0,0,0,0,0,0
0,0,4.269485,0,0,0,6.447729,0,0,0,0,9.540136,0,8.17072,0,0,0,0,0,0,0,0,0,0,0,5.881623,9.738445,7.394196,0,6.543292,9.945505,5.969086,5.657054,8.80087,4.634277,0,0,0,0,0,0,0,0,0,0,0,7.077818,0,0,0,68.9
0,6.67327,0,4.634277,6.303932,0,6.647855,5.27283,7.347541,0,0,5.556602,0,0,0,0,0,0,7.328611,0,6.362534,0,7.161085,0,0,5.104168,8.273818,7.949528,9.667358,5.535974,10.783761,0,0,0,0,0,0,6.958169,6.47544,5.917008,0,7.347541,5.899384,6.556625,5.104168,0,6.348023,0,0,0,0
0,0,0,0,6.069832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41968,0,0,0,0,0,0,7.280593,5.617398,0,8.16412,0,0,0,6.182049,0,0,4.34026,0,6.685872,5.657054,0,7.680441,9.043199,9.89624,0,5.472956,0,0,0,0,0
0,0,0,0,0,0,0,9.836332,0,0,0,0,0,0,0,0,0,0,0,0,10.512331,0,8.027986,0,0,5.177971,5.22589,6.16635,0,0,0,0,0,0,0,0,0,7.8683,0,0,0,4.949053,5.951857,7.791881,8.069679,0,7.15084,7.956772,0,0,0
0,0,5.295946,0,5.153632,4.811287,0,11.680076,0,7.394196,4.922152,0,5.202055,0,0,0,0,0,0,5.027918,0,0,0,0,4.867388,7.799638,0,7.760588,0,0,5.001929,0,0,0,0,0,7.088393,0,5.027918,0,0,0,6.376954,13.355963,0,8.348218,0,0,0,0,0
0,0,0,0,0,0,0,6.784283,6.228515,0,0,6.16635,0,9.0701,0,8.490166,0,0,0,0,0,0,0,0,0,0,0,0,0,6.197643,8.150863,7.241443,0,0,0,0,0,0,0,0,0,0,0,0,5.053617,0,0,7.927658,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.637312,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.634277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.502451,0,0,0,0,8.414367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.077818,0,0,0,0
0,0,0,0,0,0,0,7.647583,5.809176,0,5.696038,6.182049,4.975643,0,0,0,0,5.809176,0,6.134625,7.614249,0,7.171285,0,0,0,5.494154,0,0,5.676629,0,5.535974,0,0,5.734373,0,7.528737,0,6.723272,0,0,0,5.845685,6.182049,0,0,8.546819,5.451561,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043073,0,0,0,0,0,0,5.556602,0,0,0,0,0,0
0,0,8.507309,0,0,0,5.577046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.969086,0,0,5.079031,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494154,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.710873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.520009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.865106,6.086202,0,0,0,0,0,0
0,0,0,0,0,0,4.724485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.924428,0,0,0,0,7.883284,0,0,0,11.314277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.130212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.290277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.975643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.124119,0,0,0,0,0,0,0,4.782716,0,0,0,0,0,0,0,0,0,0,6.735604,8.661433,0,0,0
0,0,0,0,0,0,0,0,5.318831,0,0,0,0,0,0,0,0,0,0,4.975643,0,0,0,0,0,7.927658,10.321278,8.242094,0,0,0,5.617398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.121047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.376954,0,0,5.341492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.843718,0,0,0,0,0,0,0,8.124119,8.634658,0,0,0,0,0,0,0,0,0,0,0,5.027918,0,6.843718,0,0,6.41968,10.587287,0,0,0,0,0,6.274062,0,0,0,0,0,0,6.596167,0,6.036738,7.130212,8.305111,0,0
6.878655,0,0,0,0,0,0,0,0,0,0,0,8.552408,5.451561,0,0,0,0,0,0,0,0,6.036738,0,0,6.182049,6.182049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535974,6.003161,5.451561,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305145,6.182049,0,0,0,5.177971,4.894933,0,0,5.753303,0,0,0,0,0,0,0,4.043073,0,0,4.374847,0,0,0,4.043073,0,10.895273,7.898171,0,5.772078,0,0,0,0
0,0,0,0,0,0,0,5.986186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.249479,0,0,0,0,0,0,0,8.08341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.831953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.696038,0,5.202055,5.153632,7.8683,0,0,8.280111,0,13.115631,0,0,0,0,0,5.429964,0,0,4.408922,0,11.369061,7.191549,0,5.753303,0,8.286387,0,0,0,0,0
0,0,0,0,0,0,0,8.196931,6.318723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.318831,0,5.657054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.969308,0,0,10.21268,0,6.760072,0,0,0,5.597311,0,0,0,0,0,6.980392,0,0,12.111327,9.800922,0,5.535974,7.38494,6.878655,0,8.22928,0,0,0,7.704779,0,0,0,0,7.815075,0,7.688582,6.660597,10.008605,12.36314,0,0,0
0,0,7.181439,0,6.258979,0,0,10.268943,0,0,0,5.363931,0,0,0,0,0,4.664741,0,0,0,0,0,9.721718,0,6.086202,10.701917,0,0,7.580425,0,0,0,0,0,0,0,0,0,0,4.839509,0,0,0,8.750207,0,8.40248,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.295946,0,0,0,0,0,0,0,0,0,9.319105,5.27283,0,0,0,6.036738,0,0,0,0,0,0,0,0,5.676629,0,5.001929,0,0,0,10.132648,0,8.770606,0,0,0,0,0,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.622156,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.924428,5.249479,8.261181,0,7.688582,5.202055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.262412,0,0,0,0,0,0,0,9.382231,6.003161,0,5.202055,0,9.354827,0,0,0,0,0,0,0,0,0,9.554624,6.958169,0,0,0,10.804824,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.855423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.33342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.772078,0,0,0,0,0,0,0,0,10.141057,0,0,0,0,0,0,0,0,0,8.449661,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.949053,0,0,0,4.634277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.174663,0,0,0,11.467016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.933287,5.772078,6.102457,0,0
6.901656,0,0,0,0,0,0,5.295946,0,7.647583,9.331074,11.400021,7.109398,7.493622,0,0,0,0,0,0,0,6.820128,0,0,0,0,8.552408,5.515159,0,0,10.8546,6.258979,0,0,0,0,0,0,0,0,0,0,0,0,5.617398,0,5.696038,8.150863,0,0,0
0,0,0,0,0,0,0,0,0,8.59664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16635,7.466929,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16635,0,0,0,0,0,0,0,0,0,0,0,0,8.443816,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.408163,0,0,0,0,0,0,0,0,0,0,0,0,5.617398,0,0,0,0,0,0,0,6.583062,0,0,0,0,0,0,0,0,0,0,0,0,0,8.378522,0,8.951187,0,0,0,0
0,0,0,0,0,0,0,0,5.535974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.890739,0,0,0,0,0,0,0,0,7.181439,0,0,0,0,0,0,0
0,0,0,0,0,7.630976,0,0,0,0,0,0,0,0,0,0,7.905578,0,9.52921,0,6.93573,0,0,7.421741,0,0,0,5.363931,0,0,0,5.827503,0,0,0,0,0,0,0,0,0,0,9.540136,8.805875,7.119828,0,7.088393,11.56097,0,0,0
0,0,0,0,0,0,0,0,7.211637,0,0,0,0,0,0,0,0,0,7.130212,0,0,0,0,9.714992,5.318831,0,0,0,0,0,0,10.352116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.715285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515159,5.202055,0,0,0,8.724451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.177971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.036738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053617,0,7.630976,7.776288,6.958169,0,0,0,9.594003,0,0,0,0,0,0,0,0,0,0,9.122976,9.241821,6.67327,0,7.704779,5.676629,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535974,0,0,0,0,0,0,0,0,6.47544,0,0,0,0,0
9.153268,4.922152,0,0,7.221615,10.01748,5.809176,7.056522,6.660597,8.92285,0,0,0,0,0,0,0,0,4.782716,6.461626,0,0,6.67327,8.242094,4.922152,7.15084,6.134625,7.720863,0,7.704779,0,5.597311,0,0,0,0,0,4.975643,0,5.881623,6.213131,8.342109,0,6.723272,7.84564,0,5.341492,8.734788,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15084,0,0,0,0,0,0,10.236961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036738,0,0,0,0
0,0,0,0,0,0,0,0,0,6.036738,6.808242,0,5.951857,0,0,0,0,0,0,0,0,0,0,0,0,5.177971,5.772078,6.760072,7.375647,11.454405,8.110629,10.00267,0,6.289045,7.15084,0,0,0,0,0,0,0,4.949053,10.407602,9.0701,9.299018,9.270597,7.963994,8.569095,0,0
0,6.182049,0,0,8.034987,10.115736,0,9.586893,6.16635,7.614249,0,7.347541,0,6.102457,0,0,0,0,5.341492,5.881623,5.408163,0,8.795853,7.23155,6.118597,0,7.949528,7.776288,5.597311,7.181439,10.53366,6.274062,0,7.537433,0,0,0,5.951857,10.357216,0,0,10.547771,9.09669,6.33342,8.414367,7.013328,8.495894,14.88533,9.518231,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.472894,0,0,0,0,0,0,0,0,0,8.449661,0,0,10.160561,0,9.358762,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.201615,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.131671,8.329843,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.597311,0,13.895869,13.135505,8.874831,7.319087,0,0,0,0,0,0,0,0,0,0,0,8.682631,6.635042,0,0,0,0,6.348023,0,0,0,0,0,0,0,0,0,4.508218,0,0,0,0,0,0,11.319311,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.890184,0,0,0,5.386153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753784,0,6.924428,0,0,0,0,6.647855,0,0,0,0,0,0,5.637312,0,0,0,0,5.657054,0,0,0,0,0,0,0
0,0,4.603404,0,0,0,0,0,0,0,0,5.408163,0,0,0,0,0,0,0,7.375647,0,0,0,0,0,0,0,6.289045,9.229378,0,9.625728,6.274062,0,0,0,0,0,0,0,0,0,0,5.556602,0,0,0,8.196931,0,0,0,0
